"","ID","test","species","sex","experiment.type","correct.cue","speed","color","side","activity.time","inactivity.time","refuge.time","getting.out.refuge.time","activity.prop","inactivity.prop","refuge.prop","first.quadrant.prop","second.quadrant.prop","third.quadrant.prop","fourth.quadrant.prop","first.cue.time","time.until.first.cue","second.cue.time","time.until.second.cue","third.cue.time","time.until.third.cue","fourth.cue.time","time.until.fourth.cue","touch.1.cue","touch.2.cues","touch.3.cues","touch.4.cues","correct.cue.time","time.until.correct.cue","total.cue.time","time.until.first.quadrant","time.until.second.quadrant","time.until.correct.quadrant","time.until.lid.exploring","times.resting","escape.time","escape.attemps","refuge.exit","refuge.enter.times","refuge.re.enter","success","success.time","eating.time","eating.times","time.until.eating","lid.exploring.time","lid.exploring.times","cut.uncut"
"235","OC23","OC23.3","Osmia cornuta","Male","Treatment","Blue right","2x","Blue","Right",31016,20826,NA,NA,0.0345,0.0231,NA,0,0.0066,0,0.0034,0,NA,858634,41366,NA,NA,NA,NA,41366,NA,NA,NA,858634,41366,858634,NA,32322,32322,NA,1,0,0,NA,NA,NA,NA,NA,848158,1,51842,NA,NA,"cut"
"245","OC24","OC24.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",268452,28224,NA,NA,0.2983,0.0314,NA,0.1051,0.1074,0.0546,0.0344,615706,125346,2680,272536,NA,NA,NA,NA,125346,397882,NA,NA,615706,125346,618386,20820,73990,20820,NA,1,247262,13,NA,NA,NA,NA,NA,602470,1,297530,NA,NA,"cut"
"254","OC25","OC25.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",25896,0,NA,NA,0.0288,0,NA,0.0029,0.0102,0,0,0,NA,881910,18090,NA,NA,NA,NA,18090,NA,NA,NA,881910,18090,881910,10824,6300,6300,NA,0,0,0,NA,NA,NA,NA,NA,874104,1,25896,NA,NA,"cut"
"263","OC26","OC26.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",522896,0,NA,NA,0.581,0,NA,0.1032,0.0584,0.204,0.0999,414912,162148,49250,129372,NA,NA,NA,NA,129372,291520,NA,NA,414912,162148,464162,33924,46100,33924,NA,0,445516,5,NA,NA,NA,NA,NA,377104,1,522896,NA,NA,"cut"
"275","OC27","OC27.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",127242,0,NA,NA,0.1414,0,NA,0.0735,0.0245,0.0148,0,791376,44556,1968,64482,NA,NA,NA,NA,44556,109038,NA,NA,791376,44556,793344,5214,59000,5214,NA,0,52774,2,NA,NA,NA,NA,NA,772758,1,127242,NA,NA,"cut"
"284","OC28","OC28.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",275538,21154,NA,NA,0.3062,0.0235,NA,0.1186,0.0312,0.088,0.0209,616964,283036,0,NA,NA,NA,NA,NA,283036,NA,NA,NA,616964,283036,616964,52070,50272,52070,NA,1,110414,5,NA,NA,NA,NA,NA,603308,1,296692,NA,NA,"cut"
"295","OC29","OC29.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",69292,10148,NA,NA,0.077,0.0113,NA,0.0021,0.0198,0.0268,0.0172,825232,74768,0,NA,NA,NA,NA,NA,74768,NA,NA,NA,825232,74768,825232,72848,15428,72848,NA,1,15400,1,NA,NA,NA,NA,NA,820560,1,79440,NA,NA,"cut"
"314","OC31","OC31.3","Osmia cornuta","Female","Control","Blue right","2x","Blue","Right",473714,24800,NA,NA,0.5263,0.0276,NA,0.1402,0.1183,0.1101,0.137,12622,76754,418558,149026,NA,NA,NA,NA,76754,225780,NA,NA,418558,149026,431180,73506,49074,49074,NA,2,398464,7,NA,NA,NA,NA,NA,401486,1,498514,NA,NA,"cut"
"325","OC32","OC32.3","Osmia cornuta","Male","Control","Blue right","2x","Blue","Right",304206,720,NA,NA,0.338,8e-04,NA,0.0169,0.0758,0.0167,0.0432,112258,83776,612064,230478,NA,NA,NA,NA,83776,314254,NA,NA,612064,230478,724322,77504,68288,68288,NA,1,70014,2,NA,NA,NA,NA,NA,595074,1,304926,NA,NA,"cut"
"355","OC35","OC35.3","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",36134,22220,NA,NA,0.0401,0.0247,NA,0.0065,0.0113,0,0,847654,52346,0,NA,NA,NA,NA,NA,52346,NA,NA,NA,847654,52346,847654,46506,36338,46506,NA,2,0,0,NA,NA,NA,NA,NA,841646,1,58354,NA,NA,"cut"
"364","OC36","OC36.3","Osmia cornuta","Male","Treatment","Blue left","2x","Blue","Left",36174,0,NA,NA,0.0402,0,NA,0.0034,0.0202,0,0,871000,29000,2476,21360,NA,NA,NA,NA,21360,50360,NA,NA,871000,29000,873476,25926,5236,25926,NA,0,20558,1,NA,NA,NA,NA,NA,863826,1,36174,NA,NA,"cut"
"385","OC38","OC38.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",50554,0,NA,NA,0.0562,0,NA,0.0044,0,0.0203,0,853232,46768,0,NA,NA,NA,NA,NA,46768,NA,NA,NA,853232,46768,853232,42810,NA,42810,NA,0,0,0,NA,NA,NA,NA,NA,849446,1,50554,NA,NA,"cut"
"395","OC39","OC39.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",238054,0,NA,NA,0.2645,0,NA,0.0715,0.0435,0.0596,0.058,675194,110356,3476,154708,NA,NA,NA,NA,110356,265064,NA,NA,675194,110356,678670,58320,96194,58320,NA,0,211084,5,NA,NA,NA,NA,NA,661946,1,238054,NA,NA,"cut"
"406","OC40","OC40.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",38564,17804,NA,NA,0.0428,0.0198,NA,0.0074,0,0,0,861278,38722,0,NA,NA,NA,NA,NA,38722,NA,NA,NA,861278,38722,861278,32054,NA,32054,NA,1,0,0,NA,NA,NA,NA,NA,843632,1,56368,NA,NA,"cut"
"426","OC42","OC42.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",106654,0,NA,NA,0.1185,0,NA,0.0044,0.0295,0.0147,0,801616,83546,45266,12764,NA,NA,NA,NA,12764,96310,NA,NA,801616,83546,846882,81172,9370,81172,NA,0,82554,1,NA,NA,NA,NA,NA,793346,1,106654,NA,NA,"cut"
"444","OC44","OC44.3","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",37568,0,NA,NA,0.0417,0,NA,0,0.0319,0,0,0,NA,864822,35178,NA,NA,NA,NA,35178,NA,NA,NA,864822,35178,864822,NA,6510,6510,NA,0,10206,1,NA,NA,NA,NA,NA,862432,1,37568,NA,NA,"cut"
"456","OC45","OC45.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",80262,0,NA,NA,0.0892,0,NA,0.0168,0.0058,0,0,40398,7562,833086,58598,NA,NA,NA,NA,7562,66160,NA,NA,833086,58598,873484,6096,55924,55924,NA,0,0,0,NA,NA,NA,NA,NA,819738,1,80262,NA,NA,"cut"
"486","OC48","OC48.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",125412,0,NA,NA,0.1393,0,NA,0.003,0.1109,0,0,780934,119066,5792,35156,NA,NA,NA,NA,35156,154222,NA,NA,780934,119066,786726,116324,10708,116324,NA,0,107986,4,NA,NA,NA,NA,NA,774588,1,125412,NA,NA,"cut"
"496","OC49","OC49.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",62210,0,NA,NA,0.0691,0,NA,0.0028,0.0208,0,0.0191,843952,56048,7248,43440,NA,NA,NA,NA,43440,99488,NA,NA,843952,56048,851200,53536,27566,53536,NA,0,26336,1,NA,NA,NA,NA,NA,837790,1,62210,NA,NA,"cut"
"504","OC50","OC50.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",68316,0,NA,NA,0.0759,0,NA,0.0067,0.0394,0,0.0029,841078,58922,7024,22922,NA,NA,NA,NA,22922,81844,NA,NA,841078,58922,848102,52860,10362,52860,NA,0,30512,1,NA,NA,NA,NA,NA,831684,1,68316,NA,NA,"cut"
"514","OC51","OC51.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",28388,0,NA,NA,0.0315,0,NA,0.0059,0,0.0055,0,880138,19862,0,NA,NA,NA,NA,NA,19862,NA,NA,NA,880138,19862,880138,14518,NA,14518,NA,0,0,0,NA,NA,NA,NA,NA,871612,1,28388,NA,NA,"cut"
"526","OC52","OC52.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",52968,0,NA,NA,0.0589,0,NA,0.0044,0,0.0054,0.0106,872006,27994,0,NA,NA,NA,NA,NA,27994,NA,NA,NA,872006,27994,872006,24024,NA,24024,NA,0,0,0,NA,NA,NA,NA,NA,847032,1,52968,NA,NA,"cut"
"534","OC53","OC53.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",70026,0,NA,NA,0.0778,0,NA,0.0394,0,0.0036,0.0173,838828,61172,0,NA,NA,NA,NA,NA,61172,NA,NA,NA,838828,61172,838828,6858,NA,6858,NA,0,0,0,NA,NA,NA,NA,NA,829974,1,70026,NA,NA,"cut"
"545","OC54","OC54.3","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",269332,0,NA,NA,0.2993,0,NA,0.0991,0.0146,0.0723,0.0848,640272,85378,0,NA,NA,NA,NA,NA,85378,NA,NA,NA,640272,85378,640272,20578,66724,20578,NA,0,174864,5,NA,NA,NA,NA,NA,630668,1,269332,NA,NA,"cut"
"566","OC56","OC56.3","Osmia cornuta","Male","Control","Yellow left","2x","Yellow","Left",210966,0,NA,NA,0.2344,0,NA,0.0115,0.1414,0,0,698314,201686,43632,22676,NA,NA,NA,NA,22676,224362,NA,NA,698314,201686,741946,108036,20470,108036,NA,0,165424,2,NA,NA,NA,NA,NA,689034,1,210966,NA,NA,"cut"
"576","OC57","OC57.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",152500,0,NA,NA,0.1694,0,NA,0.0432,0.0284,0.031,0.017,775422,40700,5818,104128,NA,NA,NA,NA,40700,144828,NA,NA,775422,40700,781240,11040,20624,11040,NA,0,96496,2,NA,NA,NA,NA,NA,747500,1,152500,NA,NA,"cut"
"586","OC58","OC58.3","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",196210,0,NA,NA,0.218,0,NA,0.0404,0.0192,0.0468,0.0184,760166,15234,21922,154698,NA,NA,NA,NA,15234,169932,NA,NA,760166,15234,782088,11442,149460,11442,NA,0,0,0,NA,NA,NA,NA,NA,703790,1,196210,NA,NA,"cut"
"595","OC59","OC59.3","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",323794,0,NA,NA,0.3598,0,NA,0.0678,0.0818,0.0664,0.0899,607906,27766,7196,236328,NA,NA,NA,NA,27766,264094,NA,NA,607906,27766,615102,25034,66194,25034,NA,0,305038,3,NA,NA,NA,NA,NA,576206,1,323794,NA,NA,"cut"
"615","OC61","OC61.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",66296,0,NA,NA,0.0737,0,NA,0,0.0063,0,0.0337,0,NA,848584,51416,NA,NA,NA,NA,51416,NA,NA,NA,848584,51416,848584,NA,45702,45702,NA,0,0,0,NA,NA,NA,NA,NA,833704,1,66296,NA,NA,"cut"
"626","OC62","OC62.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",150614,0,NA,NA,0.1673,0,NA,0.0152,0.0433,0,0,11770,24068,817312,46104,NA,NA,NA,NA,24068,70172,NA,NA,817312,46104,829082,19758,18250,18250,NA,0,92908,1,NA,NA,NA,NA,NA,749386,1,150614,NA,NA,"cut"
"635","OC63","OC63.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",148492,0,NA,NA,0.165,0,NA,0.0571,0.0073,0.0126,0.0515,8622,8364,771688,128312,NA,NA,NA,NA,8364,136676,NA,NA,771688,128312,780310,4058,33964,33964,NA,0,72752,2,NA,NA,NA,NA,NA,751508,1,148492,NA,NA,"cut"
"716","OC71","OC71.3","Osmia cornuta","Female","Treatment","Blue right","2x","Blue","Right",526590,4822,NA,NA,0.5851,0.0054,NA,0.1262,0.1276,0.1217,0.081,38152,71632,444406,82810,NA,NA,NA,NA,71632,154442,NA,NA,444406,82810,482558,68812,23900,23900,NA,2,313616,4,NA,NA,NA,NA,NA,368588,1,531412,NA,NA,"cut"
"736","OC73","OC73.3","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",41878,0,NA,NA,0.0465,0,NA,0.0046,0.0013,0,0,872980,27020,0,NA,NA,NA,NA,NA,27020,NA,NA,NA,872980,27020,872980,22914,21788,22914,NA,0,0,0,NA,NA,NA,NA,NA,858122,1,41878,NA,NA,"cut"
"746","OC74","OC74.3","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",224940,0,NA,NA,0.2499,0,NA,0.1121,0.0956,0,0,696734,11476,12334,27658,NA,NA,NA,NA,11476,39134,NA,NA,696734,11476,709068,3964,24946,3964,NA,0,184420,3,NA,NA,NA,NA,NA,675060,1,224940,NA,NA,"cut"
"774","OC77","OC77.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",62780,11666,NA,NA,0.2661,0.0494,NA,0.0052,0.0616,0,0,189824,46134,0,NA,NA,NA,NA,NA,46134,NA,NA,NA,189824,46134,189824,44904,30364,44904,NA,1,0,0,NA,NA,NA,NA,NA,161512,1,74446,NA,NA,"cut"
"786","OC78","OC78.3","Osmia cornuta","Male","Treatment","Blue left","2x","Blue","Left",66620,0,NA,NA,0.074,0,NA,0.0169,0.0105,0,0,850606,49394,0,NA,NA,NA,NA,NA,49394,NA,NA,NA,850606,49394,850606,24768,26592,24768,NA,0,0,0,NA,NA,NA,NA,NA,833380,1,66620,NA,NA,"cut"
"795","OC79","OC79.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",179698,0,NA,NA,0.1997,0,NA,0.0322,0.0728,0.008,0.0285,736734,79826,31536,15106,NA,NA,NA,NA,15106,94932,NA,NA,736734,79826,768270,76994,11554,76994,NA,0,151984,2,NA,NA,NA,NA,NA,720302,1,179698,NA,NA,"cut"
"815","OC81","OC81.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",548146,0,NA,NA,0.6091,0,NA,0.0387,0.0853,0.1494,0.2234,398326,233090,43628,137976,NA,NA,NA,NA,137976,371066,NA,NA,398326,233090,441954,90076,132274,90076,NA,0,491946,8,NA,NA,NA,NA,NA,351854,1,548146,NA,NA,"cut"
"835","OC83","OC83.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",44448,0,NA,NA,0.0494,0,NA,0.0031,0,0,0,887936,12064,0,NA,NA,NA,NA,NA,12064,NA,NA,NA,887936,12064,887936,9304,NA,9304,NA,0,0,0,NA,NA,NA,NA,NA,855552,1,44448,NA,NA,"cut"
"845","OC84","OC84.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",19020,0,NA,NA,0.0211,0,NA,0,0.0067,0,0,0,NA,887396,12604,NA,NA,NA,NA,12604,NA,NA,NA,887396,12604,887396,NA,6606,6606,NA,0,0,0,NA,NA,NA,NA,NA,880980,1,19020,NA,NA,"cut"
"865","OC86","OC86.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",702990,0,NA,NA,0.7811,0,NA,0.1335,0.1692,0.2425,0.1745,13344,102462,227268,66398,NA,NA,NA,NA,66398,168860,NA,NA,227268,66398,240612,11648,62814,62814,NA,0,586688,8,NA,NA,NA,NA,NA,197010,1,702990,NA,NA,"cut"
"886","OC88","OC88.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",42686,0,NA,NA,0.0474,0,NA,0,0.0143,0,0,0,NA,882242,9406,NA,NA,NA,NA,9406,NA,NA,NA,882242,9406,882242,NA,4894,4894,NA,0,23632,1,NA,NA,NA,NA,NA,857314,1,42686,NA,NA,"cut"
"896","OC89","OC89.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",630832,0,NA,NA,0.7009,0,NA,0.0927,0.1533,0.2163,0.0951,7244,307764,330694,76620,NA,NA,NA,NA,76620,384384,NA,NA,330694,76620,337938,105572,74312,74312,NA,0,494802,8,NA,NA,NA,NA,NA,269168,1,630832,NA,NA,"cut"
"905","OC90","OC90.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",82282,0,NA,NA,0.0914,0,NA,0.0232,0.0103,0.0133,0,0,NA,847128,52872,NA,NA,NA,NA,52872,NA,NA,NA,847128,52872,847128,10778,43640,43640,NA,0,0,0,NA,NA,NA,NA,NA,817718,1,82282,NA,NA,"cut"
"925","OC92","OC92.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",601088,0,NA,NA,0.6679,0,NA,0.1585,0.1139,0.1771,0.1568,12202,23366,337348,79946,NA,NA,NA,NA,23366,103312,NA,NA,337348,79946,349550,4812,76348,76348,NA,0,587542,10,NA,NA,NA,NA,NA,298912,1,601088,NA,NA,"cut"
"936","OC93","OC93.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",357292,0,NA,NA,0.397,0,NA,0.1257,0.0694,0.0847,0.065,18006,14810,568336,35348,NA,NA,NA,NA,14810,50158,NA,NA,568336,35348,586342,10228,33788,33788,NA,0,330804,7,NA,NA,NA,NA,NA,542708,1,357292,NA,NA,"cut"
"952","OC95","OC95.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",48952,0,NA,NA,0.0544,0,NA,0.011,0,0.0171,0,860198,39802,0,NA,NA,NA,NA,NA,39802,NA,NA,NA,0,NA,860198,29882,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,851048,1,48952,NA,NA,"cut"
"965","OC96","OC96.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",286538,0,NA,NA,0.3184,0,NA,0.0114,0.0619,0.1204,0.0702,5244,201284,646994,135896,NA,NA,NA,NA,135896,337180,NA,NA,646994,135896,652238,198518,10250,10250,NA,0,0,0,NA,NA,NA,NA,NA,613462,1,286538,NA,NA,"cut"
"1034","OC103","OC103.3","Osmia cornuta","Male","Treatment","Blue left","2x","Blue","Left",259782,95594,NA,NA,0.2886,0.1062,NA,0.2039,0.025,0.069,0.0399,560572,339428,0,NA,NA,NA,NA,NA,339428,NA,NA,NA,560572,339428,560572,155882,97468,155882,NA,1,0,0,NA,NA,NA,NA,NA,544624,1,355376,NA,NA,"cut"
"1045","OC104","OC104.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",100232,0,NA,NA,0.1114,0,NA,8e-04,0,0,0,801530,98470,0,NA,NA,NA,NA,NA,98470,NA,NA,NA,801530,98470,801530,97778,NA,97778,NA,0,0,0,NA,NA,NA,NA,NA,799768,1,100232,NA,NA,"cut"
"1054","OC105","OC105.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",355258,0,NA,NA,0.3947,0,NA,0.1706,0.0739,0.0744,0.0262,567286,12902,16222,69324,NA,NA,NA,NA,12902,82226,NA,NA,567286,12902,583508,5814,64996,5814,NA,0,311300,3,NA,NA,NA,NA,NA,544742,1,355258,NA,NA,"cut"
"1064","OC106","OC106.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",81624,0,NA,NA,0.0907,0,NA,0.0445,0.018,0.0059,0,4642,27576,826870,73130,NA,NA,NA,NA,27576,100706,NA,NA,826870,73130,831512,12298,56968,56968,NA,0,0,0,NA,NA,NA,NA,NA,818376,1,81624,NA,NA,"cut"
"1085","OC108","OC108.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",603950,0,NA,NA,0.6711,0,NA,0.1912,0.1429,0.1737,0.091,12868,173720,342140,191912,NA,NA,NA,NA,173720,365632,NA,NA,342140,191912,355008,6062,31272,31272,NA,0,587732,15,NA,NA,NA,NA,NA,296050,1,603950,NA,NA,"cut"
"1093","OC109","OC109.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",84480,0,NA,NA,0.0939,0,NA,0.002,0.0304,0,0.012,849382,50618,4130,22642,NA,NA,NA,NA,22642,73260,NA,NA,849382,50618,853512,48776,6550,48776,NA,0,0,0,NA,NA,NA,NA,NA,815520,1,84480,NA,NA,"cut"
"1104","OC110","OC110.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",25392,0,NA,NA,0.0282,0,NA,0.0068,0,0.0056,0,884226,15774,0,NA,NA,NA,NA,NA,15774,NA,NA,NA,884226,15774,884226,9662,NA,9662,NA,0,0,0,NA,NA,NA,NA,NA,874608,1,25392,NA,NA,"cut"
"1115","OC111","OC111.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",331470,0,NA,NA,0.3683,0,NA,0.0646,0.0412,0.0403,0.0359,123800,15244,602610,297390,NA,NA,NA,NA,15244,312634,NA,NA,602610,297390,726410,10800,9850,9850,NA,0,194600,2,NA,NA,NA,NA,NA,568530,1,331470,NA,NA,"cut"
"1125","OC112","OC112.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",359226,0,NA,NA,0.3991,0,NA,0.1892,0.0724,0.0011,0.0852,11684,27488,562900,69926,NA,NA,NA,NA,27488,97414,NA,NA,562900,69926,574584,13396,12358,12358,NA,0,321550,7,NA,NA,NA,NA,NA,540774,1,359226,NA,NA,"cut"
"1134","OC113","OC113.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",116592,0,NA,NA,0.1295,0,NA,0.0383,0.0214,0.0179,0.0061,3408,3218,819028,62736,NA,NA,NA,NA,3218,65954,NA,NA,819028,62736,822436,2266,61722,61722,NA,0,99956,3,NA,NA,NA,NA,NA,783408,1,116592,NA,NA,"cut"
"1144","OC114","OC114.3","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",89648,0,NA,NA,0.0996,0,NA,0.0231,0.0052,0,0,7148,23686,856602,43398,NA,NA,NA,NA,23686,67084,NA,NA,856602,43398,863750,10844,38752,38752,NA,0,0,0,NA,NA,NA,NA,NA,810352,1,89648,NA,NA,"cut"
"1155","OC115","OC115.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",242300,0,NA,NA,0.2692,0,NA,0.0027,0.0995,0.0105,0.0142,670514,229486,98972,26136,NA,NA,NA,NA,26136,255622,NA,NA,670514,229486,769486,227056,20336,227056,NA,0,126426,4,NA,NA,NA,NA,NA,657700,1,242300,NA,NA,"cut"
"1183","OC118","OC118.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",100674,0,NA,NA,0.1119,0,NA,0.0031,0.0313,0.0155,0.0158,819266,80734,3786,47814,NA,NA,NA,NA,47814,128548,NA,NA,3786,47814,823052,77938,45940,45940,NA,0,67170,1,NA,NA,NA,NA,NA,799326,1,100674,NA,NA,"cut"
"1193","OC119","OC119.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",871936,0,NA,NA,0.9688,0,NA,0.3371,0.156,0.1898,0.1743,59584,314602,57402,132018,NA,NA,NA,NA,132018,446620,NA,NA,59584,314602,116986,50530,11510,50530,NA,0,336536,1,NA,NA,NA,NA,NA,28064,1,871936,NA,NA,"cut"
"1203","OC120","OC120.3","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",443722,0,NA,NA,0.493,0,NA,0.0879,0.1594,0.1069,0.0753,8016,165802,494302,79194,NA,NA,NA,NA,79194,244996,NA,NA,494302,79194,502318,52618,76778,76778,NA,0,420608,4,NA,NA,NA,NA,NA,456278,1,443722,NA,NA,"cut"
"1235","OC123","OC123.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",58146,0,NA,NA,0.0646,0,NA,0.003,0.0351,0,0,848958,51042,6848,16164,NA,NA,NA,NA,16164,67206,NA,NA,848958,51042,855806,48340,9890,48340,NA,0,31534,1,NA,NA,NA,NA,NA,841854,1,58146,NA,NA,"cut"
"1245","OC124","OC124.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",42918,0,NA,NA,0.0477,0,NA,0.0011,0.0182,0,0,875908,24092,3258,6430,NA,NA,NA,NA,6430,30522,NA,NA,875908,24092,879166,23100,3506,23100,NA,0,0,0,NA,NA,NA,NA,NA,857082,1,42918,NA,NA,"cut"
"1255","OC125","OC125.3","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",48688,0,NA,NA,0.0541,0,NA,0.0249,0,0.0169,0,858372,41628,0,NA,NA,NA,NA,NA,41628,NA,NA,NA,858372,41628,858372,4026,NA,4026,NA,0,37282,2,NA,NA,NA,NA,NA,851312,1,48688,NA,NA,"cut"
"1276","OC127","OC127.3","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",102140,0,NA,NA,0.1135,0,NA,7e-04,0.001,0.0319,0,0,NA,845370,54630,NA,NA,NA,NA,54630,NA,NA,NA,845370,54630,845370,53094,53688,53688,NA,0,0,0,NA,NA,NA,NA,NA,797860,1,102140,NA,NA,"cut"
"1285","OC128","OC128.3","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",568100,0,NA,NA,0.6312,0,NA,0.0484,0.212,0.1169,0.1582,31328,80636,363704,456648,NA,NA,NA,NA,80636,537284,NA,NA,363704,456648,395032,77536,23036,23036,NA,0,471722,6,NA,NA,NA,NA,NA,331900,1,568100,NA,NA,"cut"
"1295","OC129","OC129.3","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",157586,0,NA,NA,0.1751,0,NA,0.106,0.0035,0.0358,0.0022,0,NA,762700,135522,NA,NA,NA,NA,135522,NA,NA,NA,762700,135522,762700,36758,134142,134142,NA,0,0,0,NA,NA,NA,NA,NA,742414,1,157586,NA,NA,"cut"
"1305","OC130","OC130.3","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",114716,35526,NA,NA,0.1275,0.0395,NA,0.0431,0.0395,0.0211,0.0056,1532,65818,0,NA,NA,NA,NA,NA,65818,NA,NA,NA,0,NA,1532,50264,69442,69442,NA,1,93034,3,NA,NA,NA,NA,NA,749758,1,150242,NA,NA,"cut"
"1336","OC133","OC133.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",86962,0,NA,NA,0.0966,0,NA,0.0079,0.0234,0,0,819986,80014,42676,24922,NA,NA,NA,NA,24922,104936,NA,NA,819986,80014,862662,72898,9200,72898,NA,0,0,0,NA,NA,NA,NA,NA,813038,1,86962,NA,NA,"cut"
"1343","OC134","OC134.3","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",189556,0,NA,NA,0.2106,0,NA,0.0262,0.0292,0.0197,0.0762,725932,174068,9416,79286,NA,NA,NA,NA,79286,253354,NA,NA,725932,174068,735348,93668,74888,93668,NA,0,45130,1,NA,NA,NA,NA,NA,710444,1,189556,NA,NA,"cut"
"1355","OC135","OC135.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",84530,0,NA,NA,0.0939,0,NA,0.0042,0,0.028,0.0363,824906,75094,0,NA,NA,NA,NA,NA,75094,NA,NA,NA,824906,75094,824906,71352,NA,71352,NA,0,0,0,NA,NA,NA,NA,NA,815470,1,84530,NA,NA,"cut"
"1364","OC136","OC136.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",313036,0,NA,NA,0.3478,0,NA,0.0832,0.0385,0.107,0.0567,624648,100176,9864,192766,NA,NA,NA,NA,100176,292942,NA,NA,624648,100176,634512,10552,131154,10552,NA,0,172826,9,NA,NA,NA,NA,NA,586964,1,313036,NA,NA,"cut"
"1375","OC137","OC137.3","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",630112,9332,NA,NA,0.7001,0.0104,NA,0.1473,0.0724,0.153,0.1972,316512,80680,50714,150864,NA,NA,NA,NA,80680,231544,NA,NA,316512,80680,367226,59432,64968,59432,NA,1,482160,11,NA,NA,NA,NA,NA,260556,1,639444,NA,NA,"cut"
